T_feed_K,P_feed_Pa,xF_benzene,N_stages,feed_stage,reflux_ratio,bottoms_flow_mols,xD_benzene,xB_toluene,QC_kW,QR_kW
358.3,101325.0,0.394,14,4,2.748,69.3,0.983468,0.86713,3.5,3.7068
356.9,101325.0,0.4288,19,7,2.013,35.6,0.665751,0.99984,6.2291,6.4298
340.1,101325.0,0.5097,15,6,2.51,41.8,0.873033,0.996176,6.3494,6.7831
363.9,101325.0,0.2985,18,7,2.868,51.1,0.610038,0.999624,6.1151,6.2784
374.7,101325.0,0.7721,17,10,3.583,62.8,0.998092,0.361768,5.1696,1.8825
377.4,101325.0,0.5664,10,3,3.336,41.2,0.908302,0.92155,7.8729,4.5816
356.2,101325.0,0.4074,20,8,3.276,68.4,0.992544,0.862912,4.1021,4.3352
352.6,101325.0,0.6263,10,5,3.76,61.2,0.996819,0.608604,5.6017,5.7567
350.2,101325.0,0.5209,17,8,3.164,54.8,0.996352,0.871312,5.7092,5.9806
365.7,101325.0,0.3455,14,7,2.476,44.0,0.614074,0.99632,6.2902,6.3955
375.3,101325.0,0.6888,20,12,3.115,31.4,0.997318,0.985296,8.5611,5.3099
375.4,101325.0,0.2882,16,5,1.983,42.6,0.500608,0.998001,5.6024,3.8411
373.0,101325.0,0.2454,15,9,3.84,48.2,0.473011,0.99921,8.2247,8.2581
357.2,101325.0,0.367,19,7,2.296,66.8,0.967096,0.931269,3.3399,3.5897
348.6,101325.0,0.6974,18,7,3.914,59.6,0.998858,0.506944,6.0188,6.1956
340.8,101325.0,0.4261,17,7,2.195,64.3,0.981141,0.882085,3.4712,3.9334
352.8,101325.0,0.478,19,12,3.189,65.0,0.994934,0.800394,4.4488,4.6899
369.7,101325.0,0.7163,15,8,3.655,37.4,0.9984,0.755876,8.8355,5.625
367.3,101325.0,0.7875,20,7,2.296,48.2,0.995986,0.436557,5.1794,1.9797
352.5,101325.0,0.234,13,6,1.674,45.1,0.421209,0.993888,4.8374,5.2087
356.7,101325.0,0.4743,15,4,2.575,40.6,0.796625,0.997277,6.6871,6.8811
357.5,101325.0,0.3639,17,8,1.709,64.6,0.904204,0.932178,2.9636,3.2059
377.8,101325.0,0.2132,11,4,3.592,66.8,0.581823,0.970007,4.9453,3.0665
368.6,101325.0,0.2358,12,5,2.17,42.6,0.405234,0.992497,6.0034,6.1096
354.6,101325.0,0.6049,12,3,2.8,44.8,0.993231,0.87362,6.3671,6.5311
346.0,101325.0,0.5746,15,8,3.944,66.6,0.997862,0.637666,5.0074,5.2852
378.4,101325.0,0.271,13,8,3.953,44.1,0.482028,0.996493,9.0754,5.7646
375.5,101325.0,0.453,18,6,2.857,49.4,0.886711,0.991229,6.0509,2.7963
340.3,101325.0,0.5535,13,5,2.984,42.6,0.952296,0.983796,7.001,7.4147
350.3,101325.0,0.797,14,4,1.672,64.0,0.996257,0.315082,2.9179,3.0229
340.5,101325.0,0.5617,17,7,1.829,36.9,0.889179,0.998289,5.532,5.9313
382.4,101325.0,0.6619,13,4,2.253,53.8,0.984659,0.615264,4.5703,1.1977
347.9,101325.0,0.3332,12,6,3.337,37.2,0.527025,0.994009,8.8881,9.2731
376.8,101325.0,0.4328,13,4,1.529,30.9,0.617614,0.980488,5.6446,2.3412
353.8,101325.0,0.369,12,5,3.535,44.4,0.656533,0.991063,8.1044,8.3886
367.6,101325.0,0.3626,13,5,2.868,40.6,0.607047,0.995038,7.4309,7.494
368.4,101325.0,0.7017,16,10,2.976,61.0,0.995341,0.486037,4.7047,1.4878
348.1,101325.0,0.2944,19,9,2.652,68.8,0.922326,0.99038,3.509,3.9513
365.6,101325.0,0.7362,13,5,3.764,59.7,0.99804,0.440552,5.8216,2.6363
384.0,101325.0,0.262,17,11,3.533,45.8,0.482924,0.999443,8.0525,4.6722
343.7,101325.0,0.732,15,9,3.484,38.2,0.999036,0.700011,8.401,8.6474
351.8,101325.0,0.7887,18,8,3.919,40.9,0.999424,0.515794,8.8126,8.9079
361.1,101325.0,0.3736,13,7,3.984,53.1,0.788544,0.992891,7.3704,7.5514
378.1,101325.0,0.6744,20,5,3.875,38.4,0.998284,0.845143,9.1054,5.8065
342.3,101325.0,0.2518,14,8,2.414,55.4,0.558433,0.995055,4.9522,5.4838
365.3,101325.0,0.5013,14,9,3.517,32.5,0.741599,0.99778,9.6838,9.6268
349.4,101325.0,0.3909,16,7,3.184,44.0,0.697378,0.99916,7.4894,7.834
383.2,101325.0,0.2302,12,5,2.433,49.9,0.439678,0.980117,5.6589,2.2889
360.2,101325.0,0.7168,10,3,3.17,67.0,0.997595,0.421502,4.1731,3.4464
348.5,101325.0,0.7668,15,9,1.96,45.4,0.997161,0.510241,4.9016,5.0524
366.4,101325.0,0.5987,16,8,2.588,59.6,0.991001,0.667221,4.4021,2.3176
367.3,101325.0,0.3983,16,5,3.703,60.3,0.985524,0.988381,5.6768,5.764
371.0,101325.0,0.265,10,5,2.837,39.8,0.426022,0.978556,7.6085,7.6562
341.9,101325.0,0.4151,18,12,2.202,30.1,0.593784,0.99985,7.2502,7.6798
384.7,101325.0,0.7593,13,3,2.6,49.1,0.99616,0.486243,5.5586,2.1616
370.1,101325.0,0.7294,18,8,2.82,60.1,0.995619,0.447341,4.6242,1.3882
354.7,101325.0,0.48,14,4,2.958,50.9,0.962347,0.985238,5.9374,6.1776
384.6,101325.0,0.4584,19,8,3.046,58.3,0.94769,0.891584,5.17,1.7925
342.9,101325.0,0.5084,19,12,2.73,41.4,0.867414,0.99976,6.8006,7.1935
357.1,101325.0,0.3313,16,5,3.324,42.8,0.57879,0.999457,8.0259,8.2742
354.9,101325.0,0.3376,16,10,2.455,43.1,0.592606,0.999054,6.369,6.6497
350.5,101325.0,0.6759,16,5,2.954,52.7,0.997981,0.613178,5.6712,5.837
342.7,101325.0,0.5204,16,10,2.529,40.6,0.874791,0.998087,6.5133,6.9028
344.5,101325.0,0.2148,19,11,1.824,58.7,0.518817,0.999098,3.8092,4.3298
378.2,101325.0,0.6524,14,6,2.176,69.9,0.981729,0.489414,2.9089,0.4254
381.6,101325.0,0.7126,14,4,2.679,59.1,0.994034,0.482165,4.5666,1.1995
355.9,101325.0,0.5973,15,7,2.724,37.5,0.952977,0.995437,7.1245,7.2842
382.3,101325.0,0.488,11,6,1.874,44.1,0.789313,0.893936,5.065,1.7011
383.2,101325.0,0.2651,11,7,3.519,63.1,0.63987,0.95406,5.3712,2.0077
378.5,101325.0,0.4203,17,8,2.259,69.8,0.819417,0.752384,3.0877,0.2432
356.0,101325.0,0.7207,14,9,3.665,68.1,0.998678,0.409513,4.5118,4.5655
377.9,101325.0,0.2835,19,10,3.452,43.7,0.503426,0.999836,8.1989,4.8946
373.1,101325.0,0.2628,11,6,1.587,39.4,0.42156,0.981383,5.1658,5.1107
358.7,101325.0,0.7977,13,4,3.749,45.9,0.999218,0.439819,7.7886,6.4551
340.2,101325.0,0.3419,18,10,1.945,36.6,0.539149,0.999781,6.0853,6.5844
384.7,101325.0,0.2237,15,8,2.078,43.2,0.389745,0.994619,5.7749,2.3838
348.2,101325.0,0.6044,14,4,3.849,42.9,0.997846,0.919343,8.3961,8.6622
349.9,101325.0,0.3005,12,8,2.972,51.7,0.609841,0.988497,6.2027,6.5866
380.6,101325.0,0.7996,20,8,3.466,59.3,0.998401,0.336845,5.5112,2.1602
381.0,101325.0,0.6068,16,8,3.817,50.1,0.996593,0.781438,7.2909,3.9487
362.6,101325.0,0.7469,10,3,2.123,58.4,0.993153,0.428513,3.9436,1.3199
354.4,101325.0,0.2635,17,10,2.066,44.1,0.470987,0.999504,5.6236,5.9489
375.0,101325.0,0.675,15,7,3.553,49.2,0.997311,0.657792,7.0145,3.7335
352.0,101325.0,0.4439,16,10,3.072,61.1,0.993238,0.905792,4.8081,5.0966
343.4,101325.0,0.613,15,9,2.127,65.4,0.993546,0.588328,3.2839,3.5779
371.1,101325.0,0.634,15,4,3.491,46.4,0.996568,0.78483,7.3015,4.0763
367.0,101325.0,0.4264,13,6,2.839,55.3,0.923858,0.975681,5.2832,5.3525
377.3,101325.0,0.3979,15,5,2.783,55.2,0.830405,0.953119,5.3071,2.0219
384.4,101325.0,0.7021,18,6,3.101,62.3,0.995419,0.475397,4.6908,1.2892
374.2,101325.0,0.3172,12,4,1.683,54.2,0.632995,0.949652,3.9615,2.3941
371.3,101325.0,0.6995,19,10,1.813,50.5,0.978931,0.574398,4.2395,0.9949
365.4,101325.0,0.3814,19,8,3.556,59.8,0.947261,0.998942,5.6128,5.7379
355.7,101325.0,0.7877,16,8,3.235,62.6,0.998945,0.338507,4.8018,4.8332
347.0,101325.0,0.7774,10,6,1.837,42.3,0.994385,0.518581,4.9676,5.1359
354.3,101325.0,0.2356,10,3,1.832,51.1,0.44394,0.96377,4.5547,4.8952
384.7,101325.0,0.5287,17,9,3.744,56.1,0.992592,0.834306,6.3225,2.9396
349.6,101325.0,0.6361,20,6,2.678,37.6,0.997399,0.963548,6.9603,7.1952
381.7,101325.0,0.7331,20,10,3.015,38.5,0.997549,0.689335,7.4882,4.1361
358.3,101325.0,0.6375,12,6,2.484,51.0,0.995449,0.706412,5.1795,5.254
357.4,101325.0,0.4748,16,10,3.674,34.8,0.72795,0.99949,9.6985,9.8722
361.2,101325.0,0.5441,12,4,1.585,35.0,0.819283,0.966951,5.2715,5.3562
380.7,101325.0,0.4317,15,9,3.726,50.4,0.863291,0.993031,7.2985,3.9794
362.9,101325.0,0.6097,17,9,1.553,62.6,0.980401,0.611772,2.9062,2.4071
383.8,101325.0,0.653,12,3,3.507,63.3,0.995301,0.545458,5.0186,1.6233
359.5,101325.0,0.2174,16,8,3.665,30.1,0.310958,0.999867,10.8251,11.0857
383.0,101325.0,0.2134,11,4,3.952,47.8,0.399683,0.99003,8.5321,5.1658
364.1,101325.0,0.3784,12,6,1.94,59.2,0.84069,0.940204,3.7496,3.8758
342.4,101325.0,0.2807,18,7,3.158,41.0,0.475692,0.999897,8.0459,8.5481
365.6,101325.0,0.3632,17,11,2.83,52.1,0.75696,0.998815,5.8132,5.9258
354.3,101325.0,0.7914,12,8,1.834,58.5,0.996825,0.354329,3.5672,3.6182
383.7,101325.0,0.6565,15,5,2.791,58.7,0.991809,0.579414,4.754,1.3629
353.2,101325.0,0.6483,19,12,2.888,57.1,0.997453,0.614023,5.0583,5.1959
368.8,101325.0,0.6913,12,4,2.44,53.0,0.991912,0.575279,4.9091,1.6929
368.3,101325.0,0.7868,18,7,2.853,52.0,0.997626,0.407808,5.6085,2.3965
373.0,101325.0,0.6428,16,4,3.839,42.1,0.997717,0.845306,8.4964,5.2563
341.5,101325.0,0.4056,18,7,3.801,50.3,0.81578,0.999681,7.4903,7.9601
382.4,101325.0,0.6411,13,7,1.937,63.3,0.963517,0.54583,3.2923,0.0888
378.4,101325.0,0.4844,20,10,1.746,60.4,0.803751,0.724977,3.4203,0.0871
343.8,101325.0,0.6873,19,6,2.467,51.3,0.99729,0.606978,5.1206,5.3783
341.6,101325.0,0.3187,15,8,3.304,39.5,0.526254,0.999198,8.4981,8.9907
361.7,101325.0,0.7188,13,8,1.797,54.2,0.991362,0.511519,3.89,2.2103
361.7,101325.0,0.4405,18,8,2.368,32.0,0.64771,0.999819,7.3696,7.4854
364.7,101325.0,0.4557,14,6,3.473,52.9,0.955435,0.98919,6.4457,6.5427
348.8,101325.0,0.7083,13,5,1.548,48.5,0.992255,0.593218,3.984,4.1592
349.4,101325.0,0.6084,17,9,3.41,42.7,0.998142,0.91463,7.6622,7.9079
365.4,101325.0,0.6881,19,8,2.959,49.3,0.996247,0.628796,6.0888,3.1157
371.5,101325.0,0.7116,17,6,2.788,42.3,0.996317,0.676772,6.63,3.3925
373.0,101325.0,0.5957,15,6,1.578,32.0,0.862347,0.970917,5.4592,2.2175
346.0,101325.0,0.4123,12,4,2.812,48.6,0.78464,0.981489,6.1819,6.5731
357.3,101325.0,0.485,17,8,3.504,31.7,0.709997,0.999771,9.8155,9.982
373.8,101325.0,0.3862,17,9,3.872,32.8,0.574611,0.999813,10.629,8.0672
365.2,101325.0,0.437,14,7,2.522,62.3,0.983507,0.893716,4.0388,4.1213
370.8,101325.0,0.5579,14,9,2.456,31.5,0.811162,0.992841,7.4372,4.2192
382.7,101325.0,0.5004,10,6,2.26,57.2,0.888174,0.789754,4.3248,0.9517
346.8,101325.0,0.5216,16,7,3.874,69.5,0.997095,0.68707,4.5086,4.8041
374.5,101325.0,0.7862,16,9,2.425,63.8,0.995368,0.332481,3.7617,0.4774
359.9,101325.0,0.421,12,8,2.757,64.6,0.978429,0.884485,4.0498,4.2216
370.7,101325.0,0.3978,14,7,3.193,63.0,0.974209,0.940752,4.7282,3.6716
353.2,101325.0,0.5937,16,7,2.863,67.3,0.996154,0.601846,3.8319,3.9907
383.8,101325.0,0.3356,18,7,2.43,41.5,0.572801,0.998767,6.5156,3.1352
349.4,101325.0,0.7156,17,10,2.451,60.6,0.997369,0.467596,4.1236,4.279
375.9,101325.0,0.5511,12,4,2.167,54.4,0.93623,0.771732,4.4354,1.1464
381.6,101325.0,0.5808,18,5,3.595,35.6,0.901632,0.999569,9.1493,5.8162
366.8,101325.0,0.4339,14,7,3.431,51.9,0.894444,0.992908,6.5985,6.6673
343.9,101325.0,0.2205,18,5,3.028,59.8,0.547766,0.9995,5.2726,5.8008
364.5,101325.0,0.3916,15,6,2.287,69.8,0.969617,0.858484,3.0283,3.1353
361.6,101325.0,0.4238,19,5,2.064,40.4,0.710901,0.999743,5.826,5.962
373.0,101325.0,0.5701,16,8,3.972,57.4,0.995573,0.745668,6.426,3.1726
369.5,101325.0,0.6853,12,6,2.458,46.9,0.992077,0.66203,5.575,2.3574
377.8,101325.0,0.414,17,4,3.293,62.8,0.929631,0.891444,4.9112,1.6166
367.0,101325.0,0.7776,19,6,2.93,49.0,0.997759,0.451545,6.078,2.8814
349.6,101325.0,0.7376,13,4,3.678,46.5,0.999024,0.563178,7.5873,7.7373
375.8,101325.0,0.7645,17,7,2.191,30.2,0.995478,0.769357,6.7576,3.4802
379.0,101325.0,0.6961,18,10,2.951,68.3,0.99382,0.44208,3.8013,0.4597
382.5,101325.0,0.4199,13,6,3.939,33.8,0.632398,0.996294,10.5417,7.1731
369.4,101325.0,0.4776,18,6,2.232,66.9,0.958096,0.760133,3.2713,1.5873
347.3,101325.0,0.5499,15,7,2.174,56.4,0.991632,0.791582,4.2021,4.4906
367.7,101325.0,0.2838,12,4,2.505,68.5,0.795101,0.951323,3.4776,3.594
366.0,101325.0,0.6089,14,9,1.977,69.4,0.977694,0.553709,2.7743,0.7126
342.2,101325.0,0.5447,19,9,2.437,37.8,0.875578,0.99975,6.6416,7.0243
363.0,101325.0,0.384,13,8,2.144,56.4,0.842283,0.970271,4.2838,4.4302
369.8,101325.0,0.5896,14,4,2.175,60.1,0.961552,0.657337,3.871,0.6437
360.5,101325.0,0.6637,13,6,3.124,51.7,0.997903,0.648524,6.0401,6.0654
376.8,101325.0,0.66,17,7,2.502,51.8,0.990339,0.647379,5.1269,1.8227
384.0,101325.0,0.4623,15,7,3.07,42.2,0.79624,0.995083,7.4084,4.0385
349.9,101325.0,0.3282,15,4,2.163,67.9,0.913167,0.948348,3.1324,3.5172
366.9,101325.0,0.2416,15,9,1.984,57.7,0.563287,0.994228,4.1031,4.2476
377.7,101325.0,0.4605,12,6,3.298,48.1,0.85845,0.968885,6.9513,3.6625
342.8,101325.0,0.2686,16,7,3.073,56.6,0.617101,0.998624,5.7101,6.2281
357.2,101325.0,0.3596,13,6,2.815,47.9,0.683191,0.992363,6.3658,6.6055
349.1,101325.0,0.3057,15,6,1.91,39.7,0.505871,0.998338,5.7385,6.1218
372.9,101325.0,0.4466,18,6,1.609,33.2,0.667379,0.997617,5.5937,2.5521
369.0,101325.0,0.3558,15,5,1.881,61.1,0.861734,0.96631,3.4904,3.5559
343.0,101325.0,0.3446,11,3,2.266,38.1,0.545277,0.981434,6.5846,7.0382
374.9,101325.0,0.7682,16,9,2.192,43.1,0.994802,0.530956,5.5112,2.2296
344.4,101325.0,0.5923,20,8,3.518,51.4,0.998046,0.791348,6.6581,6.9694
351.5,101325.0,0.5721,13,5,2.345,57.7,0.993265,0.736656,4.2949,4.5033
346.0,101325.0,0.2027,13,8,3.942,53.8,0.435508,0.99722,7.5148,8.0136
341.8,101325.0,0.5375,14,9,2.399,52.2,0.99219,0.878874,4.9328,5.3216
343.0,101325.0,0.7988,13,6,2.601,62.5,0.998557,0.321054,4.0942,4.3022
352.5,101325.0,0.757,18,7,3.458,62.5,0.998892,0.388135,5.0683,5.159
374.4,101325.0,0.5985,18,9,2.898,60.4,0.988487,0.657186,4.6903,1.4111
361.6,101325.0,0.6665,19,7,2.704,49.7,0.997064,0.668056,5.6507,4.9604
366.0,101325.0,0.7551,18,5,2.966,43.7,0.997689,0.557434,6.7712,3.5895
365.4,101325.0,0.6487,15,4,2.375,49.7,0.992097,0.698841,5.1543,2.7868
383.9,101325.0,0.2407,16,9,3.13,51.3,0.491219,0.997121,6.587,3.2122
365.6,101325.0,0.6042,14,7,2.423,31.1,0.873853,0.993193,7.3293,5.5627
383.7,101325.0,0.7947,18,6,1.586,50.7,0.986489,0.391793,3.8754,0.4901
357.3,101325.0,0.6942,13,4,2.31,48.7,0.996683,0.624431,5.1504,5.2093
364.9,101325.0,0.5148,18,9,3.447,65.6,0.996122,0.737599,4.6406,4.5743
376.5,101325.0,0.4208,17,9,2.244,47.7,0.782112,0.975355,5.3551,2.0764
366.4,101325.0,0.3516,15,9,2.667,34.1,0.533045,0.999051,7.881,7.9617
352.8,101325.0,0.4793,13,6,2.3,66.9,0.986417,0.771604,3.3204,3.556
363.8,101325.0,0.4979,11,4,2.78,51.9,0.953855,0.924647,5.5645,5.6429
374.0,101325.0,0.2845,16,5,1.715,61.8,0.688511,0.965228,3.3192,2.4569
349.6,101325.0,0.5105,15,8,2.981,32.8,0.75898,0.998578,8.4744,8.7502
340.0,101325.0,0.4085,14,4,1.973,69.6,0.965246,0.834672,2.7596,3.2333
372.4,101325.0,0.7319,19,12,1.682,67.3,0.983483,0.39034,2.6677,0.5973
350.5,101325.0,0.3147,16,10,2.215,40.1,0.524859,0.999228,6.2858,6.6433
364.5,101325.0,0.3149,16,9,3.243,54.2,0.685882,0.998585,6.2215,6.3725
359.4,101325.0,0.2515,13,8,2.894,50.1,0.499294,0.995304,6.3586,6.614
382.9,101325.0,0.2566,10,5,2.087,62.3,0.509132,0.896217,3.8047,0.4304
377.3,101325.0,0.4082,14,8,3.194,62.6,0.90942,0.891257,4.8426,1.5527
362.8,101325.0,0.6752,14,8,1.931,58.3,0.990473,0.550303,3.7122,2.1845
367.8,101325.0,0.2628,20,10,3.146,63.2,0.713263,0.999491,4.8659,4.9959
357.0,101325.0,0.6179,16,5,1.851,65.0,0.990655,0.582813,3.0306,3.1204
383.5,101325.0,0.3405,10,6,2.848,31.8,0.486989,0.973669,8.5981,5.2086
364.5,101325.0,0.3006,14,7,1.928,39.8,0.49728,0.99689,5.7693,5.9094
370.0,101325.0,0.6518,20,7,2.231,66.2,0.980391,0.51597,3.324,0.0864
349.9,101325.0,0.6644,10,5,3.065,61.5,0.996624,0.543577,4.747,4.9207
350.3,101325.0,0.4692,16,7,2.998,33.2,0.702095,0.999395,8.531,8.8134
358.9,101325.0,0.7113,16,8,2.142,43.5,0.996749,0.659454,5.3845,5.4154
344.8,101325.0,0.3698,13,8,1.971,31.8,0.539921,0.995049,6.6033,7.0124
349.7,101325.0,0.6496,19,9,2.517,37.9,0.997173,0.919911,6.6239,6.8447
361.5,101325.0,0.504,12,5,3.98,36.2,0.784663,0.990647,10.0244,10.1245
362.2,101325.0,0.2745,11,6,2.382,39.2,0.442769,0.986489,6.7637,6.9519
350.6,101325.0,0.4788,17,6,2.726,48.0,0.919161,0.99823,5.9705,6.2714
359.2,101325.0,0.4443,17,8,1.545,52.8,0.916702,0.978026,3.7034,3.8866
366.5,101325.0,0.6013,15,5,3.141,50.5,0.995572,0.785167,6.2189,4.0621
354.6,101325.0,0.4782,15,7,3.096,50.3,0.955472,0.99332,6.2282,6.4717
380.1,101325.0,0.4414,14,7,2.846,36.9,0.696596,0.99499,7.7581,4.4251
380.2,101325.0,0.6314,13,4,2.285,56.2,0.979659,0.640018,4.3801,1.0328
359.6,101325.0,0.7462,11,5,3.807,32.6,0.99754,0.773476,9.8254,8.9585
361.0,101325.0,0.4918,20,13,3.996,50.0,0.98341,0.999699,7.5984,7.7402
361.1,101325.0,0.6007,18,8,3.568,56.7,0.997935,0.702659,5.9978,6.045
373.6,101325.0,0.6206,13,8,3.104,64.6,0.991618,0.582712,4.4114,1.1359
362.4,101325.0,0.3995,17,5,3.387,49.8,0.795081,0.999254,6.9367,7.0842
370.6,101325.0,0.2472,19,11,3.07,55.7,0.557717,0.999763,5.8645,5.9445
362.9,101325.0,0.3277,20,7,2.92,66.2,0.958476,0.994398,4.0512,4.2442
364.9,101325.0,0.4354,15,6,3.811,57.1,0.990021,0.981366,6.2692,6.3753
360.3,101325.0,0.3104,19,5,3.901,55.6,0.698876,0.999819,6.9541,7.1771
383.9,101325.0,0.3489,18,10,1.619,64.9,0.62784,0.801959,2.9655,0.4338
384.2,101325.0,0.2553,14,9,2.381,53.4,0.518158,0.974085,5.1462,1.7646
364.7,101325.0,0.4821,18,5,3.768,52.8,0.996716,0.977982,6.8261,6.9122
355.8,101325.0,0.6568,15,5,2.637,63.6,0.996761,0.537768,4.0154,4.1045
351.9,101325.0,0.7765,15,7,2.282,36.5,0.998188,0.609175,6.3193,6.4228
380.4,101325.0,0.4815,15,8,3.899,53.1,0.9854,0.963619,6.986,3.6764
364.0,101325.0,0.7808,16,7,1.911,32.8,0.993918,0.65583,5.937,2.784
379.1,101325.0,0.5257,13,4,1.505,49.6,0.810446,0.763639,3.9667,0.6293
380.9,101325.0,0.416,20,6,2.65,42.0,0.716836,0.999437,6.7482,3.4114
379.4,101325.0,0.5467,17,8,2.474,37.2,0.868692,0.996868,6.7863,3.4765
367.3,101325.0,0.5933,11,5,1.882,63.0,0.962955,0.623798,3.2575,0.826
365.8,101325.0,0.5108,20,10,3.045,40.4,0.856979,0.999894,7.5147,7.0772
357.7,101325.0,0.5624,11,6,2.311,66.6,0.990827,0.652456,3.3585,3.4674
378.6,101325.0,0.7359,15,6,3.3,43.0,0.997965,0.611488,7.4322,4.1107
355.9,101325.0,0.2311,18,6,2.379,56.5,0.530379,0.999317,4.795,5.1238
348.1,101325.0,0.2049,15,8,3.62,36.6,0.322986,0.999654,9.7172,10.1719
365.2,101325.0,0.3388,18,11,2.519,63.6,0.916043,0.991596,3.9496,4.0955
381.9,101325.0,0.7067,19,11,1.695,33.3,0.97694,0.834591,5.4753,2.1292
384.3,101325.0,0.3832,18,11,3.031,41.7,0.656839,0.999368,7.5532,4.1702
378.0,101325.0,0.3965,20,10,3.146,46.7,0.743431,0.999457,7.0166,3.7211
366.4,101325.0,0.7846,17,7,3.397,53.0,0.998417,0.405011,6.266,3.0745
368.8,101325.0,0.2159,14,8,3.242,38.9,0.352739,0.999031,8.583,8.6953
341.4,101325.0,0.2254,19,9,2.818,60.5,0.570015,0.999595,4.8986,5.4642
355.3,101325.0,0.2183,17,6,1.556,32.7,0.324259,0.999773,5.7063,6.0357
348.4,101325.0,0.5113,12,5,3.585,48.7,0.966957,0.968626,7.1793,7.4959
381.9,101325.0,0.6532,18,7,2.986,34.0,0.988321,0.997196,7.9939,4.6671
353.0,101325.0,0.4189,19,9,2.165,32.8,0.623314,0.999899,6.8651,7.1269
362.3,101325.0,0.3793,17,7,3.493,62.1,0.984299,0.989995,5.1787,5.3559
368.2,101325.0,0.5697,16,8,3.521,42.4,0.984589,0.993814,7.9191,5.4633
355.6,101325.0,0.2524,15,5,1.801,60.1,0.618274,0.9905,3.6096,3.9352
343.1,101325.0,0.6284,10,3,3.207,63.7,0.996188,0.581187,4.6326,4.9236
345.9,101325.0,0.4804,16,7,2.858,57.0,0.993824,0.906894,5.0349,5.3976
382.6,101325.0,0.6538,17,8,3.844,64.5,0.996308,0.534711,5.2163,1.8345
353.1,101325.0,0.289,15,9,2.06,48.6,0.559643,0.997234,5.1148,5.4521
346.0,101325.0,0.7313,11,4,2.145,38.9,0.995049,0.682977,5.8306,6.0429
382.2,101325.0,0.4031,18,5,2.445,52.0,0.796513,0.960052,5.2073,1.8588
383.2,101325.0,0.5738,17,10,3.646,58.4,0.993843,0.725407,5.8659,2.4887
355.4,101325.0,0.6389,13,5,2.231,68.7,0.994516,0.52312,3.0689,3.1695
380.4,101325.0,0.5198,15,9,2.777,33.8,0.783574,0.99682,7.8902,4.558
362.3,101325.0,0.5402,18,8,3.282,41.4,0.921565,0.999581,7.7288,7.8171
379.9,101325.0,0.7809,13,7,2.695,45.7,0.997259,0.476174,6.0849,2.7453
354.4,101325.0,0.7053,19,7,2.011,53.2,0.995873,0.550316,4.2749,4.3668
363.6,101325.0,0.7874,17,6,2.016,52.8,0.993795,0.397104,4.3206,1.1595
381.6,101325.0,0.2136,15,8,3.03,61.6,0.516262,0.975072,5.0556,1.7144
368.4,101325.0,0.4337,14,8,3.112,54.5,0.935778,0.985429,5.7468,5.2334
381.0,101325.0,0.2097,20,12,1.874,55.7,0.405874,0.946324,4.2004,0.8572
372.2,101325.0,0.4107,12,7,3.7,68.5,0.979553,0.850898,4.5071,2.4676
352.1,101325.0,0.217,11,5,3.265,42.0,0.368255,0.991875,8.1833,8.5686
366.3,101325.0,0.3762,11,4,3.717,45.9,0.680332,0.982263,8.1762,8.2592
376.8,101325.0,0.7302,17,6,2.113,37.5,0.992415,0.706823,5.9068,2.6118
347.5,101325.0,0.4433,15,9,3.284,42.8,0.773655,0.9982,7.7448,8.0953
351.7,101325.0,0.6879,12,6,2.804,42.4,0.997218,0.732314,6.6452,6.7985
368.0,101325.0,0.7477,14,5,2.887,65.8,0.995988,0.381349,4.0328,0.8187
343.0,101325.0,0.4303,12,7,1.723,68.6,0.947535,0.80645,2.6201,3.0316
372.7,101325.0,0.4935,20,11,2.318,35.1,0.760204,0.999634,6.8201,3.5801
371.3,101325.0,0.4763,12,6,3.245,55.6,0.96702,0.915597,5.7528,3.1571
374.2,101325.0,0.5092,12,7,3.622,31.8,0.74186,0.989772,10.0113,6.7478
366.9,101325.0,0.6882,14,6,3.312,65.0,0.995832,0.477447,4.5785,1.3767
345.7,101325.0,0.2906,15,7,1.706,39.5,0.479194,0.998258,5.3676,5.8117
375.0,101325.0,0.2461,14,5,3.693,70.0,0.782768,0.983897,4.4433,3.7572
346.3,101325.0,0.4641,12,6,2.57,34.6,0.703163,0.987768,7.4569,7.8021
365.5,101325.0,0.2084,17,6,2.797,63.5,0.567866,0.998221,4.5028,4.6922
345.9,101325.0,0.3555,20,10,1.58,39.7,0.589462,0.999861,5.0421,5.4508
379.6,101325.0,0.2109,16,7,1.974,32.5,0.312054,0.999189,6.6638,3.3351
362.8,101325.0,0.6745,10,3,3.625,64.1,0.997191,0.506227,5.0356,3.5165
357.4,101325.0,0.5459,13,5,2.663,55.0,0.99369,0.820475,5.003,5.1452
362.4,101325.0,0.3092,17,4,2.407,65.6,0.873815,0.986883,3.6423,3.8447
380.4,101325.0,0.316,11,6,2.138,69.3,0.640797,0.827886,3.1027,0.247
370.4,101325.0,0.428,19,12,1.872,57.4,0.896474,0.919683,3.7864,2.3967
357.3,101325.0,0.695,13,8,1.566,62.0,0.991219,0.486553,2.9611,3.0094
360.5,101325.0,0.2729,13,7,2.92,30.0,0.388997,0.997993,9.0643,9.2763
378.5,101325.0,0.2036,15,5,3.087,31.3,0.296175,0.999591,9.3282,7.0328
341.0,101325.0,0.7735,15,4,3.766,52.1,0.999247,0.434049,6.9206,7.1713
